Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1988,7,20,3,1557,1530,1723,1702,TW,537,,86,92,,21,27,STL,OKC,462,,,0,,0,,,,,
1988,1,1,5,2255,2115,2336,2201,TW,853,,41,46,,95,100,LAX,SAN,109,,,0,,0,,,,,
1988,10,14,5,1400,1400,1520,1505,NW,894,,80,65,,15,0,MOB,MEM,317,,,0,,0,,,,,
1988,8,2,2,945,945,1100,1109,AA,888,,75,84,,-9,0,SFO,SNA,372,,,0,,0,,,,,
1988,6,29,3,905,905,1235,1238,CO,1146,,150,153,,-3,0,PDX,DEN,992,,,0,,0,,,,,
1988,1,26,2,1658,1700,2244,2246,UA,214,,226,226,,-2,-2,SFO,ORD,1846,,,0,,0,,,,,
1988,6,27,1,705,705,715,725,WN,464,,130,140,,-10,0,AUS,PHX,872,,,0,,0,,,,,
1988,8,14,7,2147,2140,2235,2234,US,270,,48,54,,1,7,PIT,AVP,243,,,0,,0,,,,,
1988,9,23,5,1602,1605,1749,1714,UA,1478,,107,69,,35,-3,IAD,ROC,289,,,0,,0,,,,,
1988,12,14,3,1739,1723,1730,1708,PI,1427,,51,45,,22,16,DAY,EVV,220,,,0,,0,,,,,
1988,8,27,6,1435,1435,1654,1655,WN,519,,79,80,,-1,0,STL,DET,462,,,0,,0,,,,,
1988,11,17,4,605,605,825,825,DL,1836,,80,80,,0,0,FAT,SLC,501,,,0,,0,,,,,
1988,8,27,6,1342,1344,1606,1558,TW,228,,84,74,,8,-2,STL,DAY,338,,,0,,0,,,,,
1988,11,10,4,1502,1501,1558,1611,PI,1690,,56,70,,-13,1,BWI,UCA,282,,,0,,0,,,,,
1988,9,30,5,1712,1700,1857,1845,DL,766,,105,105,,12,12,ATL,DTW,594,,,0,,0,,,,,
1988,1,3,7,635,635,731,725,DL,227,,56,50,,6,0,DFW,IAH,224,,,0,,0,,,,,
1988,2,18,4,1910,1905,2127,2122,CO,1768,,77,77,,5,5,DEN,LNK,423,,,0,,0,,,,,
1988,2,9,2,1013,1015,1057,1054,US,427,,44,39,,3,-2,PWM,BOS,95,,,0,,0,,,,,
1988,1,17,7,735,730,754,751,TW,679,,79,81,,3,5,TOL,STL,399,,,0,,0,,,,,
1988,12,25,7,1529,1530,1636,1630,US,2589,,67,60,,6,-1,LAS,SAN,258,,,0,,0,,,,,
1988,6,12,7,1104,1105,1425,1424,UA,704,,141,139,,1,-1,OAK,DEN,957,,,0,,0,,,,,
1988,10,10,1,1224,1220,1404,1352,AA,263,,160,152,,12,4,BOS,ORD,867,,,0,,0,,,,,
1988,10,30,7,954,954,1325,1325,DL,286,,151,151,,0,0,DFW,FLL,1119,,,0,,0,,,,,
1988,8,19,5,645,645,1200,1215,DL,348,,195,210,,-15,0,SLC,ATL,1589,,,0,,0,,,,,
1988,3,20,7,1855,1855,1948,1954,CO,1717,,113,119,,-6,0,MSP,DEN,680,,,0,,0,,,,,
1988,5,7,6,859,900,1714,1709,UA,812,,315,309,,5,-1,HNL,LAX,2556,,,0,,0,,,,,
1988,11,18,5,1720,1720,1846,1847,DL,901,,86,87,,-1,0,SRQ,ATL,445,,,0,,0,,,,,
1988,12,31,6,1854,1854,2055,2055,AA,573,,181,181,,0,0,FLL,DFW,1119,,,0,,0,,,,,
1988,12,7,3,1640,1640,1735,1734,US,411,,55,54,,1,0,PIT,TOL,201,,,0,,0,,,,,
1988,1,1,5,2036,2025,2039,2025,WN,457,,63,60,,14,11,DTW,MDW,229,,,0,,0,,,,,
1988,10,4,2,715,715,710,717,NW,421,,55,62,,-7,0,DTW,MKE,238,,,0,,0,,,,,
1988,3,11,5,2140,2035,2144,2035,WN,812,,64,60,,69,65,PHX,SAN,304,,,0,,0,,,,,
1988,3,30,3,840,840,1100,1100,WN,442,,80,80,,0,0,ELP,AUS,528,,,0,,0,,,,,
1988,11,24,4,723,724,1213,1235,TW,210,,170,191,,-22,-1,LAS,STL,1372,,,0,,0,,,,,
1988,11,21,1,1430,1430,1537,1535,PA (1),536,,67,65,,2,0,LGA,BOS,185,,,0,,0,,,,,
1988,10,4,2,1645,1645,1935,1930,AS,64,,110,105,,5,0,KTN,SEA,,,,0,,0,,,,,
1988,6,10,5,732,736,816,824,PI,872,,44,48,,-8,-4,SYR,BDL,192,,,0,,0,,,,,
1988,8,2,2,1730,1730,1801,1759,DL,1651,,31,29,,2,0,AUS,SAT,66,,,0,,0,,,,,
1988,1,28,4,2045,2045,2147,2150,HP,429,,62,65,,-3,0,PHX,ELP,347,,,0,,0,,,,,
1988,12,31,6,900,900,953,951,NW,1278,,53,51,,2,0,SEA,GEG,224,,,0,,0,,,,,
1988,1,10,7,658,700,814,750,UA,279,,136,110,,24,-2,DFW,DEN,641,,,0,,0,,,,,
1988,9,6,2,1602,1602,1719,1710,PI,846,,77,68,,9,0,RIC,JFK,288,,,0,,0,,,,,
1988,3,26,6,1302,1300,1609,1610,UA,232,,127,130,,-1,2,DEN,ORD,888,,,0,,0,,,,,
1988,10,11,2,1544,1545,1727,1731,US,279,,103,106,,-4,-1,ATL,PHL,665,,,0,,0,,,,,
1988,1,16,6,631,629,725,720,DL,1602,,54,51,,5,2,DFW,TUL,237,,,0,,0,,,,,
1988,7,9,6,1050,1050,1130,1140,WN,528,,40,50,,-10,0,HOU,SAT,192,,,0,,0,,,,,
1988,2,3,3,2025,1935,2010,1923,EA,527,,45,48,,47,50,ATL,BHM,134,,,0,,0,,,,,
1988,6,23,4,852,850,1014,1033,AA,407,,202,223,,-19,2,ORD,LAS,1515,,,0,,0,,,,,
1988,3,24,4,1330,1250,1451,1403,UA,410,,81,73,,48,40,MSP,ORD,334,,,0,,0,,,,,
1988,6,2,4,1125,1041,1323,1217,TW,636,,118,96,,66,44,DFW,STL,551,,,0,,0,,,,,
1988,12,12,1,1747,1747,2014,2023,EA,271,,87,96,,-9,0,STL,ATL,483,,,0,,0,,,,,
1988,7,21,4,1229,1230,1447,1438,UA,1554,,138,128,,9,-1,TPA,IAD,810,,,0,,0,,,,,
1988,2,10,3,1045,945,1326,1235,TW,410,,101,110,,51,60,STL,DCA,719,,,0,,0,,,,,
1988,2,15,1,911,905,1211,1203,UA,783,,120,118,,8,6,SFO,PHX,651,,,0,,0,,,,,
1988,3,15,2,1450,1450,1730,1745,CO,604,,160,175,,-15,0,PBI,CLE,1020,,,0,,0,,,,,
1988,2,16,2,2025,2025,2146,2146,CO,1020,,81,81,,0,0,IAH,TUL,429,,,0,,0,,,,,
1988,11,19,6,1010,1010,1058,1054,DL,1043,,48,44,,4,0,AGS,ATL,143,,,0,,0,,,,,
1988,2,10,3,2343,2343,114,125,DL,714,,91,102,,-11,0,ATL,DTW,594,,,0,,0,,,,,
1988,12,8,4,930,930,1015,1025,HP,653,,45,55,,-10,0,LAS,SNA,226,,,0,,0,,,,,
1988,1,29,5,1031,1031,1147,1145,DL,508,,76,74,,2,0,DFW,MEM,432,,,0,,0,,,,,
1988,3,15,2,1920,1921,2009,2012,AA,826,,49,51,,-3,-1,CAE,RDU,188,,,0,,0,,,,,
1988,11,18,5,1033,1030,1541,1559,UA,162,,188,209,,-18,3,DEN,LGA,1619,,,0,,0,,,,,
1988,5,8,7,630,630,732,755,AA,2228,,62,85,,-23,0,OAK,LAX,337,,,0,,0,,,,,
1988,6,3,5,1600,1600,1649,1704,PI,212,,49,64,,-15,0,EWR,BOS,200,,,0,,0,,,,,
1988,10,2,7,1010,1001,1108,1100,DL,735,,58,59,,8,9,ATL,CHS,259,,,0,,0,,,,,
1988,3,23,3,2051,2050,2139,2149,AA,844,,48,59,,-10,1,RDU,ORF,160,,,0,,0,,,,,
1988,9,24,6,1313,1312,1630,1633,AA,572,,137,141,,-3,1,SLC,DFW,988,,,0,,0,,,,,
1988,11,11,5,1600,1555,1711,1710,PI,1080,,71,75,,1,5,ORF,EWR,284,,,0,,0,,,,,
1988,12,13,2,1457,1500,1605,1618,UA,1116,,68,78,,-13,-3,LAX,SFO,337,,,0,,0,,,,,
1988,6,9,4,813,805,1001,944,US,150,,108,99,,17,8,SDF,LGA,658,,,0,,0,,,,,
1988,8,17,3,1021,1020,1115,1125,PI,203,,54,65,,-10,1,ORF,CLT,290,,,0,,0,,,,,
1988,9,30,5,1930,1930,2045,2048,CO,367,,75,78,,-3,0,BOS,EWR,200,,,0,,0,,,,,
1988,6,3,5,1620,1620,1743,1736,DL,1185,,83,76,,7,0,RDU,ATL,356,,,0,,0,,,,,
1988,2,5,5,1208,1150,1400,1321,US,467,,112,91,,39,18,MHT,PIT,485,,,0,,0,,,,,
1988,8,29,1,903,855,1021,1001,US,462,,78,66,,20,8,PIT,ALB,367,,,0,,0,,,,,
1988,10,25,2,638,640,949,955,CO,456,,131,135,,-6,-2,DEN,IAH,861,,,0,,0,,,,,
1988,7,25,1,720,720,953,950,AS,124,,153,150,,3,0,SEA,ONT,956,,,0,,0,,,,,
1988,5,30,1,1700,1700,1932,1925,DL,74,,152,145,,7,0,ATL,BOS,946,,,0,,0,,,,,
1988,11,15,2,624,625,654,658,US,590,,30,33,,-4,-1,BLI,SEA,94,,,0,,0,,,,,
1988,1,22,5,1406,1406,1737,1735,AA,975,,151,149,,2,0,MIA,SJU,1045,,,0,,0,,,,,
1988,3,17,4,1009,1000,1111,1059,DL,673,,62,59,,12,9,TUL,DFW,237,,,0,,0,,,,,
1988,1,26,2,717,700,838,822,UA,1465,,81,82,,16,17,BDL,IAD,326,,,0,,0,,,,,
1988,5,3,2,723,725,824,823,PI,906,,61,58,,1,-2,RIC,CLT,256,,,0,,0,,,,,
1988,10,10,1,1542,1540,1655,1658,US,88,,73,78,,-3,2,PHL,PWM,365,,,0,,0,,,,,
1988,4,22,5,2045,2010,107,2321,AA,996,,202,131,,106,35,ORD,BDL,783,,,0,,0,,,,,
1988,6,3,5,757,800,905,919,UA,1102,,68,79,,-14,-3,LAX,SFO,337,,,0,,0,,,,,
1988,4,7,4,1250,1250,1515,1517,DL,1658,,85,87,,-2,0,PSP,SLC,541,,,0,,0,,,,,
1988,11,13,7,1841,1833,2023,2012,AA,867,,222,219,,11,8,DFW,OAK,1456,,,0,,0,,,,,
1988,10,19,3,1207,1205,1359,1335,NW,1146,,112,90,,24,2,DTW,HPN,505,,,0,,0,,,,,
1988,10,4,2,1100,1100,1211,1200,HP,626,,71,60,,11,0,PHX,ONT,325,,,0,,0,,,,,
1988,5,24,2,1800,1700,1950,1759,EA,1501,,110,59,,111,60,LGA,DCA,214,,,0,,0,,,,,
1988,12,22,4,631,632,752,755,AA,1184,,81,83,,-3,-1,MSY,BNA,471,,,0,,0,,,,,
1988,2,1,1,649,640,745,728,CO,458,,56,48,,17,9,AUS,IAH,140,,,0,,0,,,,,
1988,5,17,2,2040,1908,2315,2129,DL,1156,,155,141,,106,92,MCO,LGA,950,,,0,,0,,,,,
1988,10,13,4,844,842,1037,1059,AA,1315,,233,257,,-22,2,ORD,RNO,1671,,,0,,0,,,,,
1988,4,21,4,613,610,721,719,CO,1176,,68,69,,2,3,SLC,DEN,391,,,0,,0,,,,,
1988,4,25,1,1330,1330,1442,1440,CO,355,,72,70,,2,0,BOS,EWR,200,,,0,,0,,,,,
1988,4,23,6,1620,1620,1847,1759,NW,252,,147,99,,48,0,DTW,LGA,501,,,0,,0,,,,,
1988,7,8,5,1200,1200,1250,1255,WN,24,,50,55,,-5,0,HOU,DAL,239,,,0,,0,,,,,
1988,6,17,5,1250,1241,1504,1501,EA,762,,74,80,,3,9,MSY,ATL,425,,,0,,0,,,,,
1988,3,5,6,2155,2155,2245,2248,DL,1492,,50,53,,-3,0,SAT,DFW,247,,,0,,0,,,,,
1988,7,3,7,1650,1650,1845,1845,WN,452,,55,55,,0,0,ABQ,AMA,277,,,0,,0,,,,,
1988,6,17,5,1925,1925,2136,2135,PI,31,,131,130,,1,0,MCO,DAY,808,,,0,,0,,,,,
1988,3,9,3,2221,2214,2257,2247,PI,567,,36,33,,10,7,DAY,FWA,90,,,0,,0,,,,,
1988,9,12,1,933,855,1058,1027,CO,1684,,85,92,,31,38,BIL,DEN,455,,,0,,0,,,,,
1988,8,5,5,620,620,813,821,UA,187,,113,121,,-8,0,SEA,SFO,679,,,0,,0,,,,,
1988,12,20,2,1310,1310,1723,1725,DL,124,,193,195,,-2,0,DFW,LGA,1389,,,0,,0,,,,,
1988,2,17,3,1404,1400,1512,1527,PS,1931,,68,87,,-15,4,LAX,SFO,337,,,0,,0,,,,,
1988,2,6,6,1527,1527,1613,1610,EA,670,,46,43,,3,0,CAE,RDU,188,,,0,,0,,,,,
1988,11,16,3,1850,1833,2058,2012,AA,867,,248,219,,46,17,DFW,OAK,1456,,,0,,0,,,,,
1988,3,25,5,1933,1933,2040,2033,EA,1650,,67,60,,7,0,SAV,ATL,215,,,0,,0,,,,,
1988,10,3,1,948,945,1208,1200,US,85,,140,135,,8,3,PIT,MCO,834,,,0,,0,,,,,
1988,8,11,4,630,630,701,703,NW,680,,31,33,,-2,0,RST,MSP,76,,,0,,0,,,,,
1988,11,1,2,1051,1045,1151,1144,PI,1842,,60,59,,7,6,ISO,BWI,271,,,0,,0,,,,,
1988,7,25,1,1849,1850,2051,2055,US,2,,122,125,,-4,-1,MCO,PIT,834,,,0,,0,,,,,
1988,11,17,4,851,851,1027,1027,AA,537,,96,96,,0,0,MCI,DFW,460,,,0,,0,,,,,
1988,11,19,6,702,700,802,807,US,502,,60,67,,-5,2,SDF,PIT,335,,,0,,0,,,,,
1988,4,7,4,1842,1843,2144,2147,UA,706,,122,124,,-3,-1,DEN,SAT,794,,,0,,0,,,,,
1988,1,29,5,923,915,1053,1107,UA,175,,210,232,,-14,8,IAD,DEN,1452,,,0,,0,,,,,
1988,7,7,4,1604,1600,1610,1612,AA,243,,126,132,,-2,4,DFW,TUS,813,,,0,,0,,,,,
1988,7,15,5,1750,1750,1847,1850,HP,234,,57,60,,-3,0,LAS,PHX,256,,,0,,0,,,,,
1988,3,29,2,2130,2130,2244,2245,HP,724,,74,75,,-1,0,OAK,LAS,407,,,0,,0,,,,,
1988,2,27,6,2240,2240,2300,2300,HP,757,,20,20,,0,0,COS,PUB,37,,,0,,0,,,,,
1988,4,25,1,800,800,1045,1050,DL,407,,165,170,,-5,0,LGA,FLL,1076,,,0,,0,,,,,
1988,1,27,3,701,700,927,909,AA,632,,86,69,,18,1,ORD,CMH,296,,,0,,0,,,,,
1988,11,26,6,820,820,1229,1255,AA,931,,189,215,,-26,0,BWI,SJU,,,,0,,0,,,,,
1988,12,1,4,1434,1435,1743,1752,UA,234,,129,137,,-9,-1,DEN,ORD,888,,,0,,0,,,,,
1988,10,19,3,802,800,1012,950,PI,1403,,130,110,,22,2,EWR,CAE,602,,,0,,0,,,,,
1988,10,22,6,835,835,1004,955,DL,1610,,89,80,,9,0,ATL,CVG,373,,,0,,0,,,,,
1988,7,28,4,2000,1945,2057,2058,EA,436,,57,73,,-1,15,ATL,SDF,321,,,0,,0,,,,,
1988,9,2,5,1759,1759,1935,1936,TW,431,,96,97,,-1,0,JFK,PIT,340,,,0,,0,,,,,
1988,5,12,4,1059,1100,1404,1406,UA,512,,125,126,,-2,-1,ONT,DEN,819,,,0,,0,,,,,
1988,8,4,4,1806,1806,2007,2015,AA,950,,121,129,,-8,0,MIA,RDU,700,,,0,,0,,,,,
1988,6,3,5,1703,1703,1843,1851,EA,754,,40,48,,-8,0,HSV,ATL,151,,,0,,0,,,,,
1988,7,25,1,630,630,1212,1211,AA,420,,222,221,,1,0,SEA,DFW,1660,,,0,,0,,,,,
1988,4,19,2,2200,1952,2352,2135,EA,325,,232,223,,137,128,MCI,SFO,1499,,,0,,0,,,,,
1988,3,16,3,1230,1230,1503,1509,EA,18,,153,159,,-6,0,MIA,JFK,1090,,,0,,0,,,,,
1988,10,25,2,744,745,904,915,UA,1430,,80,90,,-11,-1,SAN,SMF,480,,,0,,0,,,,,
1988,4,1,5,2054,2055,2053,2050,UA,961,,59,55,,3,-1,IND,ORD,177,,,0,,0,,,,,
1988,11,14,1,2137,2137,2237,2246,EA,281,,60,69,,-9,0,ATL,GNV,300,,,0,,0,,,,,
1988,1,15,5,45,45,542,544,DL,276,,177,179,,-2,0,SFO,DFW,1464,,,0,,0,,,,,
1988,4,23,6,909,844,1037,1014,CO,85,,148,150,,23,25,ORD,DEN,888,,,0,,0,,,,,
1988,8,12,5,1920,1905,2109,2056,DL,1078,,49,51,,13,15,BNA,TYS,152,,,0,,0,,,,,
1988,6,18,6,1800,1800,2143,2155,PA (1),576,,163,175,,-12,0,DFW,MIA,1121,,,0,,0,,,,,
1988,1,10,7,2033,2035,2114,2121,US,300,,41,46,,-7,-2,BUF,CLE,192,,,0,,0,,,,,
1988,9,6,2,1957,1950,2034,2032,DL,1100,,37,42,,2,7,LAX,SAN,109,,,0,,0,,,,,
1988,7,4,1,2001,2000,2113,2122,US,1932,,72,82,,-9,1,SFO,LAX,337,,,0,,0,,,,,
1988,5,12,4,1732,1730,1857,1855,PI,539,,85,85,,2,2,ORF,BOS,468,,,0,,0,,,,,
1988,3,3,4,722,720,848,845,US,153,,86,85,,3,2,BOS,DCA,399,,,0,,0,,,,,
1988,5,21,6,1020,1020,1137,1135,DL,384,,77,75,,2,0,ATL,RDU,356,,,0,,0,,,,,
1988,7,8,5,1720,1720,1930,1910,WN,352,,70,50,,20,0,MDW,DET,248,,,0,,0,,,,,
1988,6,8,3,1105,1105,1221,1223,DL,523,,76,78,,-2,0,TPA,ATL,406,,,0,,0,,,,,
1988,11,26,6,1605,1605,1700,1704,PI,1876,,55,59,,-4,0,ISO,BWI,271,,,0,,0,,,,,
1988,4,1,5,651,640,733,725,PI,546,,42,45,,8,11,OAJ,CLT,191,,,0,,0,,,,,
1988,6,19,7,710,710,746,759,US,417,,96,109,,-13,0,PHL,IND,587,,,0,,0,,,,,
1988,5,31,2,1005,1005,1019,1021,UA,833,,74,76,,-2,0,CLE,ORD,316,,,0,,0,,,,,
1988,2,29,1,1943,1945,2036,2034,US,431,,53,49,,2,-2,DTW,PIT,201,,,0,,0,,,,,
1988,7,28,4,805,805,904,905,AA,482,,59,60,,-1,0,PSP,TUS,344,,,0,,0,,,,,
1988,11,3,4,2111,2115,2217,2217,AA,1043,,66,62,,0,-4,SAT,DFW,247,,,0,,0,,,,,
1988,3,17,4,1435,1435,1620,1625,UA,865,,165,170,,-5,0,MSY,DEN,1062,,,0,,0,,,,,
1988,11,19,6,2213,2215,159,120,TW,715,,406,365,,39,-2,JFK,LAX,2475,,,0,,0,,,,,
1988,12,18,7,1255,1255,1535,1530,DL,1852,,100,95,,5,0,SJC,SLC,585,,,0,,0,,,,,
1988,10,25,2,809,810,913,905,PI,1589,,124,115,,8,-1,CLT,STL,575,,,0,,0,,,,,
1988,8,20,6,1149,1150,1303,1310,UA,404,,74,80,,-7,-1,MCI,ORD,403,,,0,,0,,,,,
1988,8,27,6,1915,1915,2029,2040,AA,1141,,74,85,,-11,0,RDU,JAX,408,,,0,,0,,,,,
1988,1,8,5,,1405,,1540,PA (1),555,,,95,,,,ATL,MIA,595,,,1,,0,,,,,
1988,8,7,7,830,829,1204,1216,AA,478,,154,167,,-12,1,DFW,PIT,1068,,,0,,0,,,,,
1988,8,30,2,1219,1220,1404,1346,US,635,,105,86,,18,-1,BDL,PIT,406,,,0,,0,,,,,
1988,4,26,2,2320,2245,713,715,AA,136,,293,330,,-2,35,LAX,BOS,2611,,,0,,0,,,,,
1988,10,2,7,1959,1959,2306,2315,DL,1738,,127,136,,-9,0,SLC,MCI,919,,,0,,0,,,,,
1988,2,13,6,1350,1350,1652,1655,CO,842,,122,125,,-3,0,IAH,RSW,861,,,0,,0,,,,,
1988,12,30,5,1942,1915,2219,2203,EA,52,,157,168,,16,27,MIA,DTW,1145,,,0,,0,,,,,
1988,4,10,7,940,930,1112,1119,EA,1900,,92,109,,-7,10,PBI,ATL,545,,,0,,0,,,,,
1988,10,27,4,1642,1642,2231,2240,DL,1426,,229,238,,-9,0,SLC,JFK,1989,,,0,,0,,,,,
1988,7,8,5,830,830,1000,1000,EA,189,,90,90,,0,0,BOS,DCA,399,,,0,,0,,,,,
1988,9,4,7,1427,1425,1918,1922,DL,1912,,171,177,,-4,2,SNA,DFW,1205,,,0,,0,,,,,
1988,7,9,6,1146,1145,1136,1147,UA,9,,50,62,,-11,1,DTW,ORD,235,,,0,,0,,,,,
1988,7,26,2,1115,1115,1209,1209,AA,922,,54,54,,0,0,AUS,DFW,190,,,0,,0,,,,,
1988,11,10,4,1040,1005,1215,1135,AA,400,,95,90,,40,35,RDU,BUF,487,,,0,,0,,,,,
1988,8,7,7,1219,1225,1449,1454,UA,115,,330,329,,-5,-6,LAX,KOA,2504,,,0,,0,,,,,
1988,10,29,6,1720,1720,1816,1820,WN,169,,56,60,,-4,0,MAF,DAL,319,,,0,,0,,,,,
1988,7,4,1,1500,1500,1615,1616,AA,362,,75,76,,-1,0,SFO,LAX,337,,,0,,0,,,,,
1988,11,26,6,2003,2003,2035,2030,EA,639,,92,87,,5,0,ATL,MSY,425,,,0,,0,,,,,
1988,10,5,3,725,725,810,815,AA,839,,45,50,,-5,0,BUF,CLE,192,,,0,,0,,,,,
1988,4,4,1,958,1000,1348,1352,AA,914,,230,232,,-4,-2,SJU,EWR,1608,,,0,,0,,,,,
1988,11,5,6,1550,1550,1655,1705,NW,1205,,125,135,,-10,0,LGA,MKE,738,,,0,,0,,,,,
1988,11,28,1,1748,1730,1923,1905,EA,865,,95,95,,18,18,BOS,DCA,399,,,0,,0,,,,,
1988,6,7,2,1710,1710,1815,1820,HP,664,,65,70,,-5,0,PHX,SNA,338,,,0,,0,,,,,
1988,2,19,5,1100,1100,1215,1212,NW,222,,75,72,,3,0,MCI,MSP,393,,,0,,0,,,,,
1988,10,16,7,833,835,1142,1146,CO,558,,129,131,,-4,-2,IAH,MCO,853,,,0,,0,,,,,
1988,4,1,5,703,705,918,928,UA,1144,,135,143,,-10,-2,PBI,IAD,859,,,0,,0,,,,,
1988,5,30,1,1540,1540,1704,1704,US,367,,84,84,,0,0,BUF,JFK,301,,,0,,0,,,,,
1988,3,14,1,721,710,842,824,US,109,,81,74,,18,11,PVD,DCA,357,,,0,,0,,,,,
1988,10,26,3,658,700,956,945,US,322,,118,105,,11,-2,BNA,PHL,675,,,0,,0,,,,,
1988,3,30,3,815,815,1131,1135,DL,207,,136,140,,-4,0,ORD,MCO,1005,,,0,,0,,,,,
1988,4,7,4,1400,1400,1513,1510,AA,2153,,73,70,,3,0,LAX,SFO,337,,,0,,0,,,,,
1988,9,1,4,1035,1035,1147,1131,NW,1043,,132,116,,16,0,RSW,MEM,763,,,0,,0,,,,,
1988,3,21,1,2055,2055,2219,2219,DL,626,,84,84,,0,0,SRQ,ATL,445,,,0,,0,,,,,
1988,9,11,7,1054,1055,1128,1135,US,2803,,34,40,,-7,-1,SEA,BLI,94,,,0,,0,,,,,
1988,7,25,1,2159,2200,2300,2315,US,731,,61,75,,-15,-1,LGA,PIT,335,,,0,,0,,,,,
1988,6,5,7,1913,1915,1923,1914,TW,423,,70,59,,9,-2,CVG,BNA,230,,,0,,0,,,,,
1988,8,16,2,1325,1320,1613,1600,TW,614,,108,100,,13,5,STL,CLT,575,,,0,,0,,,,,
1988,8,10,3,1030,1030,1310,1300,AA,19,,340,330,,10,0,JFK,LAX,2475,,,0,,0,,,,,
1988,8,24,3,1332,1332,1402,1405,DL,342,,90,93,,-3,0,ATL,FWA,508,,,0,,0,,,,,
1988,8,4,4,2114,2114,2234,2240,DL,1872,,80,86,,-6,0,SLC,GTF,463,,,0,,0,,,,,
1988,5,17,2,1203,1205,1325,1328,NW,1138,,82,83,,-3,-2,DTW,BWI,408,,,0,,0,,,,,
1988,2,1,1,2045,1940,2145,2034,EA,244,,120,114,,71,65,ATL,ORD,606,,,0,,0,,,,,
1988,3,8,2,1635,1635,1806,1820,AA,880,,91,105,,-14,0,IAH,BNA,657,,,0,,0,,,,,
1988,2,9,2,1137,1135,1420,1425,UA,300,,103,110,,-5,2,ORD,PHL,678,,,0,,0,,,,,
1988,2,16,2,2040,2030,2153,2150,WN,723,,73,80,,3,10,SFO,SAN,447,,,0,,0,,,,,
1988,3,30,3,624,625,737,740,UA,394,,73,75,,-3,-1,LNK,ORD,466,,,0,,0,,,,,
1988,11,27,7,1200,1200,1251,1235,NW,1403,,51,35,,16,0,MSP,RST,76,,,0,,0,,,,,
1988,2,15,1,1520,1520,1727,1743,DL,743,,187,203,,-16,0,BWI,DFW,1217,,,0,,0,,,,,
1988,5,23,1,2144,2045,2327,2238,UA,966,,43,53,,49,59,ORD,GRR,137,,,0,,0,,,,,
1988,5,7,6,1505,1505,1742,1815,CO,649,,157,190,,-33,0,EWR,FLL,1065,,,0,,0,,,,,
1988,8,10,3,2051,2030,2336,2327,DL,189,,165,177,,9,21,BOS,FLL,1237,,,0,,0,,,,,
1988,6,16,4,2300,2300,46,55,WN,797,,46,55,,-9,0,ABQ,AMA,277,,,0,,0,,,,,
1988,1,18,1,,1425,,1431,UA,883,,,66,,,,DAY,ORD,240,,,1,,0,,,,,
1988,2,6,6,1716,1716,2044,2052,AA,414,,148,156,,-8,0,DFW,DTW,987,,,0,,0,,,,,
1988,7,13,3,1300,1300,1359,1354,EA,1460,,59,54,,5,0,DCA,LGA,214,,,0,,0,,,,,
1988,11,8,2,655,655,955,947,DL,678,,120,112,,8,0,MSY,CVG,700,,,0,,0,,,,,
1988,2,2,2,1905,1858,2039,2005,DL,724,,94,67,,34,7,ATL,RDU,356,,,0,,0,,,,,
1988,1,16,6,1315,1315,1508,1505,NW,693,,173,170,,3,0,DTW,DFW,987,,,0,,0,,,,,
1988,3,7,1,1600,1555,1819,1808,AA,425,,259,253,,11,5,DFW,SEA,1660,,,0,,0,,,,,
1988,3,23,3,2038,2040,2135,2147,AA,1054,,57,67,,-12,-2,RDU,DCA,227,,,0,,0,,,,,
1988,5,23,1,1500,1500,2214,2208,DL,130,,254,248,,6,0,LAX,ATL,1946,,,0,,0,,,,,
1988,4,5,2,850,841,1114,1105,TW,679,,144,144,,9,9,STL,SAT,786,,,0,,0,,,,,
1988,5,11,3,930,930,1056,1055,UA,749,,146,145,,1,0,IND,DEN,977,,,0,,0,,,,,
1988,11,1,2,2029,2025,2145,2140,DL,992,,76,75,,5,4,DFW,BTR,383,,,0,,0,,,,,
1988,1,16,6,834,835,1202,1204,UA,874,,148,149,,-2,-1,ORD,TPA,1012,,,0,,0,,,,,
1988,12,2,5,1720,1720,1807,1809,CO,1069,,47,49,,-2,0,IAH,AUS,140,,,0,,0,,,,,
1988,4,12,2,2152,2030,2313,2155,EA,660,,81,85,,78,82,DCA,BOS,399,,,0,,0,,,,,
1988,10,18,2,1608,1600,1918,1921,UA,738,,130,141,,-3,8,SJC,DEN,948,,,0,,0,,,,,
1988,1,17,7,1758,1800,2103,2106,PA (1),367,,185,186,,-3,-2,JFK,MIA,1090,,,0,,0,,,,,
1988,7,14,4,845,845,1023,1012,AA,1202,,98,87,,11,0,SFO,SNA,372,,,0,,0,,,,,
1988,7,30,6,2157,2015,49,2314,AA,294,,112,119,,95,102,ORD,ALB,723,,,0,,0,,,,,
1988,2,8,1,1513,1510,1558,1550,PI,34,,45,40,,8,3,SBN,DAY,166,,,0,,0,,,,,
1988,3,1,2,1206,1205,1522,1537,UA,115,,316,332,,-15,1,LAX,KOA,2504,,,0,,0,,,,,
